year,month,time,price,wprice,pop
2014,3,11:29:11,73000,,61853 
2014,3,11:29:12,73000,,61853 
2014,3,11:29:13,73100,,61853 
2014,3,11:29:14,73200,,61853 
2014,3,11:29:15,73200,,61853 
2014,3,11:29:16,73200,,61853 
2014,3,11:29:17,73200,,61853 
2014,3,11:29:18,73200,,61853 
2014,3,11:29:19,73200,,61853 
2014,3,11:29:20,73200,,61853 
2014,3,11:29:21,73200,,61853 
2014,3,11:29:22,73200,,61853 
2014,3,11:29:23,73200,,61853 
2014,3,11:29:24,73200,,61853 
2014,3,11:29:25,73200,,61853 
2014,3,11:29:26,73200,,61853 
2014,3,11:29:27,73200,,61853 
2014,3,11:29:28,73200,,61853 
2014,3,11:29:29,73200,,61853 
2014,3,11:29:30,73200,,61853 
2014,3,11:29:31,73300,,61853 
2014,3,11:29:32,73300,,61853 
2014,3,11:29:33,73400,,61853 
2014,3,11:29:34,73400,,61853 
2014,3,11:29:35,73500,,61853 
2014,3,11:29:36,73500,,61853 
2014,3,11:29:37,73500,,61853 
2014,3,11:29:38,73500,,61853 
2014,3,11:29:39,73500,,61853 
2014,3,11:29:40,73500,,61853 
2014,3,11:29:41,73500,,61853 
2014,3,11:29:42,73500,,61853 
2014,3,11:29:43,73500,,61853 
2014,3,11:29:44,73500,,61853 
2014,3,11:29:45,73500,,61853 
2014,3,11:29:46,73500,,61853 
2014,3,11:29:47,73500,,61853 
2014,3,11:29:48,73600,,61853 
2014,3,11:29:49,73600,,61853 
2014,3,11:29:50,73700,,61853 
2014,3,11:29:51,73700,,61853 
2014,3,11:29:52,73700,,61853 
2014,3,11:29:53,73800,,61853 
2014,3,11:29:54,73800,,61853 
2014,3,11:29:55,73800,,61853 
2014,3,11:29:56,73800,,61853 
2014,3,11:29:57,73800,,61853 
2014,3,11:29:58,73800,,61853 
2014,3,11:29:59,73800,,61853 
2014,4,11:29:00,73100,,94241 
2014,4,11:29:02,73100,,94241 
2014,4,11:29:03,73200,,94241 
2014,4,11:29:04,73200,,94241 
2014,4,11:29:05,73200,,94241 
2014,4,11:29:06,73200,,94241 
2014,4,11:29:07,73200,,94241 
2014,4,11:29:08,73200,,94241 
2014,4,11:29:09,73200,,94241 
2014,4,11:29:10,73200,,94241 
2014,4,11:29:12,73200,,94241 
2014,4,11:29:13,73200,,94241 
2014,4,11:29:14,73200,,94241 
2014,4,11:29:15,73200,,94241 
2014,4,11:29:16,73200,,94241 
2014,4,11:29:18,73200,,94241 
2014,4,11:29:19,73200,,94241 
2014,4,11:29:20,73200,,94241 
2014,4,11:29:21,73200,,94241 
2014,4,11:29:23,73200,,94241 
2014,4,11:29:24,73200,,94241 
2014,4,11:29:25,73200,,94241 
2014,4,11:29:26,73200,,94241 
2014,4,11:29:28,73300,,94241 
2014,4,11:29:29,73300,,94241 
2014,4,11:29:30,73300,,94241 
2014,4,11:29:31,73400,,94241 
2014,4,11:29:32,73400,,94241 
2014,4,11:29:33,73500,,94241 
2014,4,11:29:34,73500,,94241 
2014,4,11:29:36,73500,,94241 
2014,4,11:29:37,73500,,94241 
2014,4,11:29:38,73500,,94241 
2014,4,11:29:39,73500,,94241 
2014,4,11:29:42,73500,,94241 
2014,4,11:29:44,73700,,94241 
2014,4,11:29:46,73800,,94241 
2014,4,11:29:47,73800,,94241 
2014,4,11:29:48,73800,,94241 
2014,4,11:29:49,73800,,94241 
2014,4,11:29:50,73800,,94241 
2014,4,11:29:51,73800,,94241 
2014,4,11:29:52,73800,,94241 
2014,4,11:29:53,73800,,94241 
2014,4,11:29:54,73800,,94241 
2014,4,11:29:56,74000,,94241 
2014,4,11:29:57,74000,,94241 
2014,4,11:29:59,74000,,94241 
2014,5,11:29:00,73200,,114121 
2014,5,11:29:01,73300,,114121 
2014,5,11:29:02,73300,,114121 
2014,5,11:29:03,73300,,114121 
2014,5,11:29:04,73300,,114121 
2014,5,11:29:05,73400,,114121 
2014,5,11:29:06,73400,,114121 
2014,5,11:29:07,73400,,114121 
2014,5,11:29:08,73500,,114121 
2014,5,11:29:09,73500,,114121 
2014,5,11:29:10,73500,,114121 
2014,5,11:29:11,73500,,114121 
2014,5,11:29:12,73500,,114121 
2014,5,11:29:13,73500,,114121 
2014,5,11:29:14,73500,,114121 
2014,5,11:29:15,73500,,114121 
2014,5,11:29:16,73500,,114121 
2014,5,11:29:17,73500,,114121 
2014,5,11:29:18,73500,,114121 
2014,5,11:29:19,73500,,114121 
2014,5,11:29:20,73500,,114121 
2014,5,11:29:21,73500,,114121 
2014,5,11:29:22,73500,,114121 
2014,5,11:29:23,73500,,114121 
2014,5,11:29:24,73500,,114121 
2014,5,11:29:25,73500,,114121 
2014,5,11:29:26,73500,,114121 
2014,5,11:29:27,73600,,114121 
2014,5,11:29:28,73600,,114121 
2014,5,11:29:29,73600,,114121 
2014,5,11:29:30,73600,,114121 
2014,5,11:29:31,73600,,114121 
2014,5,11:29:32,73700,,114121 
2014,5,11:29:33,73700,,114121 
2014,5,11:29:34,73800,,114121 
2014,5,11:29:35,73800,,114121 
2014,5,11:29:36,73800,,114121 
2014,5,11:29:37,73800,,114121 
2014,5,11:29:38,73800,,114121 
2014,5,11:29:39,73800,,114121 
2014,5,11:29:40,73800,,114121 
2014,5,11:29:41,73900,,114121 
2014,5,11:29:42,74000,,114121 
2014,5,11:29:43,74100,,114121 
2014,5,11:29:44,74100,,114121 
2014,5,11:29:45,74100,,114121 
2014,5,11:29:46,74100,,114121 
2014,5,11:29:47,74100,,114121 
2014,5,11:29:48,74100,,114121 
2014,5,11:29:49,74200,,114121 
2014,5,11:29:50,74200,,114121 
2014,5,11:29:51,74200,,114121 
2014,5,11:29:52,74300,,114121 
2014,5,11:29:53,74300,,114121 
2014,5,11:29:54,74400,,114121 
2014,5,11:29:55,74400,,114121 
2014,5,11:29:56,74400,,114121 
2014,5,11:29:57,74400,,114121 
2014,5,11:29:58,74400,,114121 
2014,5,11:29:59,74400,,114121 
2014,6,11:29:00,73200,,135677 
2014,6,11:29:01,73200,,135677 
2014,6,11:29:02,73200,,135677 
2014,6,11:29:03,73200,,135677 
2014,6,11:29:04,73200,,135677 
2014,6,11:29:05,73200,,135677 
2014,6,11:29:06,73200,,135677 
2014,6,11:29:07,73200,,135677 
2014,6,11:29:08,73200,,135677 
2014,6,11:29:09,73200,,135677 
2014,6,11:29:10,73200,,135677 
2014,6,11:29:11,73200,,135677 
2014,6,11:29:12,73200,,135677 
2014,6,11:29:13,73200,,135677 
2014,6,11:29:14,73200,,135677 
2014,6,11:29:15,73200,,135677 
2014,6,11:29:16,73200,,135677 
2014,6,11:29:17,73200,,135677 
2014,6,11:29:18,73200,,135677 
2014,6,11:29:19,73200,,135677 
2014,6,11:29:20,73400,,135677 
2014,6,11:29:21,73500,,135677 
2014,6,11:29:22,73500,,135677 
2014,6,11:29:23,73500,,135677 
2014,6,11:29:24,73500,,135677 
2014,6,11:29:25,73500,,135677 
2014,6,11:29:26,73500,,135677 
2014,6,11:29:27,73500,,135677 
2014,6,11:29:28,73500,,135677 
2014,6,11:29:29,73500,,135677 
2014,6,11:29:30,73500,,135677 
2014,6,11:29:31,73500,,135677 
2014,6,11:29:32,73500,,135677 
2014,6,11:29:33,73500,,135677 
2014,6,11:29:34,73500,,135677 
2014,6,11:29:35,73500,,135677 
2014,6,11:29:36,73500,,135677 
2014,6,11:29:37,73500,,135677 
2014,6,11:29:38,73500,,135677 
2014,6,11:29:39,73500,,135677 
2014,6,11:29:40,73500,,135677 
2014,6,11:29:41,73500,,135677 
2014,6,11:29:42,73500,,135677 
2014,6,11:29:43,73500,,135677 
2014,6,11:29:44,73500,,135677 
2014,6,11:29:45,73500,,135677 
2014,6,11:29:46,73500,,135677 
2014,6,11:29:47,73500,,135677 
2014,6,11:29:48,73500,,135677 
2014,6,11:29:49,73500,,135677 
2014,6,11:29:50,73600,,135677 
2014,6,11:29:51,73600,,135677 
2014,6,11:29:52,73700,,135677 
2014,6,11:29:53,73800,,135677 
2014,6,11:29:54,73800,,135677 
2014,6,11:29:55,73800,,135677 
2014,6,11:29:56,73800,,135677 
2014,6,11:29:57,73800,,135677 
2014,6,11:29:58,73800,,135677 
2014,6,11:29:59,73800,,135677 
2014,7,11:29:00,73300,,
2014,7,11:29:01,73300,,
2014,7,11:29:02,73400,,
2014,7,11:29:03,73400,,
2014,7,11:29:04,73400,,
2014,7,11:29:05,73500,,
2014,7,11:29:06,73500,,
2014,7,11:29:07,73500,,
2014,7,11:29:08,73500,,
2014,7,11:29:09,73500,,
2014,7,11:29:10,73500,,
2014,7,11:29:11,73500,,
2014,7,11:29:12,73500,,
2014,7,11:29:13,73500,,
2014,7,11:29:14,73500,,
2014,7,11:29:15,73600,,
2014,7,11:29:16,73600,,
2014,7,11:29:17,73600,,
2014,7,11:29:18,73700,,
2014,7,11:29:19,73700,,
2014,7,11:29:20,73800,,
2014,7,11:29:21,73800,,
2014,7,11:29:22,73800,,
2014,7,11:29:23,73800,,
2014,7,11:29:24,73800,,
2014,7,11:29:25,73900,,
2014,7,11:29:26,73900,,
2014,7,11:29:27,73900,,
2014,7,11:29:28,73900,,
2014,7,11:29:29,74000,,
2014,7,11:29:30,74000,,
2014,7,11:29:31,74100,,
2014,7,11:29:32,74100,,
2014,7,11:29:33,74100,,
2014,7,11:29:34,74100,,
2014,7,11:29:35,74100,,
2014,7,11:29:36,74100,,
2014,7,11:29:37,74100,,
2014,7,11:29:38,74200,,
2014,7,11:29:39,74200,,
2014,7,11:29:40,74200,,
2014,7,11:29:41,74200,,
2014,7,11:29:42,74200,,
2014,7,11:29:43,74200,,
2014,7,11:29:44,74300,,
2014,7,11:29:45,74300,,
2014,7,11:29:46,74300,,
2014,7,11:29:47,74300,,
2014,7,12:29:48,74300,,
2014,7,11:29:49,74400,,
2014,7,11:29:50,74400,,
2014,7,11:29:51,74400,,
2014,7,11:29:52,74400,,
2014,7,11:29:53,74400,,
2014,7,11:29:54,74400,,
2014,7,11:29:55,74500,,
2014,7,11:29:56,74500,,
2014,7,11:29:57,74500,,
2014,7,11:29:58,74500,,
2014,7,11:29:59,74500,,
2014,8,11:29:00,72900,,
2014,8,11:29:01,72900,,
2014,8,11:29:02,72900,,
2014,8,11:29:03,72900,,
2014,8,11:29:04,72900,,
2014,8,11:29:05,72900,,
2014,8,11:29:06,72900,,
2014,8,11:29:07,72900,,
2014,8,11:29:08,72900,,
2014,8,11:29:09,72900,,
2014,8,11:29:10,72900,,
2014,8,11:29:11,72900,,
2014,8,11:29:12,73000,,
2014,8,11:29:13,73000,,
2014,8,11:29:14,73100,,
2014,8,11:29:15,73100,,
2014,8,11:29:16,73200,,
2014,8,11:29:17,73200,,
2014,8,11:29:18,73200,,
2014,8,11:29:19,73200,,
2014,8,11:29:20,73200,,
2014,8,11:29:21,73200,,
2014,8,11:29:22,73200,,
2014,8,11:29:23,73200,,
2014,8,11:29:24,73200,,
2014,8,11:29:25,73200,,
2014,8,11:29:26,73200,,
2014,8,12:29:27,73200,,
2014,8,11:29:28,73200,,
2014,8,11:29:29,73200,,
2014,8,11:29:30,73200,,
2014,8,11:29:31,73200,,
2014,8,11:29:32,73200,,
2014,8,11:29:33,73200,,
2014,8,11:29:34,73200,,
2014,8,11:29:35,73200,,
2014,8,11:29:36,73200,,
2014,8,11:29:37,73200,,
2014,8,11:29:38,73200,,
2014,8,11:29:39,73200,,
2014,8,11:29:40,73200,,
2014,8,11:29:41,73200,,
2014,8,11:29:42,73200,,
2014,8,11:29:43,73300,,
2014,8,11:29:44,73300,,
2014,8,11:29:45,73400,,
2014,8,11:29:46,73400,,
2014,8,11:29:47,73500,,
2014,8,11:29:48,73500,,
2014,8,11:29:49,73500,,
2014,8,11:29:50,73500,,
2014,8,11:29:51,73500,,
2014,8,11:29:52,73500,,
2014,8,11:29:53,73500,,
2014,8,11:29:54,73500,,
2014,8,11:29:55,73500,,
2014,8,11:29:56,73500,,
2014,8,11:29:57,73500,,
2014,8,11:29:58,73600,,
2014,8,11:29:59,73600,,
2014,9,11:29:00,72900,,
2014,9,11:29:01,72900,,
2014,9,11:29:02,72900,,
2014,9,11:29:03,72900,,
2014,9,11:29:04,72900,,
2014,9,11:29:05,73000,,
2014,9,11:29:06,73000,,
2014,9,11:29:07,73000,,
2014,9,11:29:08,73100,,
2014,9,11:29:09,73100,,
2014,9,11:29:10,73200,,
2014,9,11:29:11,73200,,
2014,9,11:29:12,73200,,
2014,9,11:29:13,73200,,
2014,9,11:29:14,73200,,
2014,9,11:29:15,73200,,
2014,9,11:29:16,73200,,
2014,9,11:29:17,73200,,
2014,9,11:29:18,73200,,
2014,9,11:29:19,73200,,
2014,9,11:29:20,73200,,
2014,9,11:29:21,73200,,
2014,9,11:29:22,73200,,
2014,9,11:29:23,73200,,
2014,9,11:29:24,73200,,
2014,9,11:29:25,73200,,
2014,9,11:29:26,73200,,
2014,9,11:29:27,73200,,
2014,9,12:29:28,73200,,
2014,9,11:29:29,73200,,
2014,9,11:29:30,73200,,
2014,9,11:29:31,73200,,
2014,9,11:29:32,73200,,
2014,9,11:29:33,73200,,
2014,9,11:29:34,73200,,
2014,9,11:29:35,73200,,
2014,9,11:29:36,73200,,
2014,9,11:29:37,73300,,
2014,9,11:29:38,73300,,
2014,9,11:29:39,73300,,
2014,9,11:29:40,73300,,
2014,9,11:29:41,73400,,
2014,9,11:29:42,73400,,
2014,9,11:29:43,73400,,
2014,9,11:29:44,73500,,
2014,9,11:29:45,73500,,
2014,9,11:29:46,73500,,
2014,9,11:29:47,73500,,
2014,9,11:29:48,73500,,
2014,9,11:29:49,73500,,
2014,9,11:29:50,73500,,
2014,9,11:29:51,73500,,
2014,9,11:29:52,73500,,
2014,9,11:29:53,73500,,
2014,9,11:29:54,73600,,
2014,9,11:29:55,73700,,
2014,9,11:29:56,73700,,
2014,9,11:29:57,73800,,
2014,9,11:29:58,73800,,
2014,9,11:29:59,73800,,
2014,10,11:29:00,72900,,
2014,10,11:29:01,72900,,
2014,10,11:29:02,72900,,
2014,10,11:29:03,72900,,
2014,10,11:29:04,72900,,
2014,10,11:29:05,72900,,
2014,10,11:29:06,72900,,
2014,10,11:29:07,72900,,
2014,10,11:29:08,72900,,
2014,10,11:29:09,72900,,
2014,10,11:29:10,72900,,
2014,10,11:29:11,72900,,
2014,10,11:29:12,72900,,
2014,10,11:29:13,72900,,
2014,10,11:29:14,72900,,
2014,10,11:29:15,72900,,
2014,10,11:29:16,72900,,
2014,10,11:29:17,73000,,
2014,10,11:29:18,73000,,
2014,10,11:29:19,73100,,
2014,10,11:29:20,73100,,
2014,10,11:29:21,73200,,
2014,10,11:29:22,73200,,
2014,10,11:29:23,73200,,
2014,10,11:29:24,73200,,
2014,10,11:29:25,73200,,
2014,10,11:29:26,73200,,
2014,10,11:29:27,73200,,
2014,10,11:29:28,73200,,
2014,10,11:29:29,73200,,
2014,10,11:29:30,73200,,
2014,10,11:29:31,73200,,
2014,10,11:29:32,73200,,
2014,10,11:29:33,73200,,
2014,10,11:29:34,73200,,
2014,10,11:29:35,73200,,
2014,10,11:29:36,73200,,
2014,10,11:29:37,73300,,
2014,10,11:29:38,73300,,
2014,10,11:29:39,73400,,
2014,10,11:29:40,73500,,
2014,10,11:29:41,73500,,
2014,10,11:29:42,73500,,
2014,10,11:29:43,73500,,
2014,10,11:29:44,73500,,
2014,10,11:29:45,73600,,
2014,10,11:29:46,73600,,
2014,10,11:29:47,73600,,
2014,10,11:29:48,73700,,
2014,10,11:29:49,73800,,
2014,10,11:29:50,73800,,
2014,10,11:29:51,73800,,
2014,10,11:29:52,73800,,
2014,10,11:29:53,73800,,
2014,10,11:29:54,73800,,
2014,10,11:29:55,73800,,
2014,10,11:29:56,73900,,
2014,10,11:29:57,73900,,
2014,10,11:29:58,73900,,
2014,10,11:29:59,73900,,
2014,11,11:29:00,72900,,
2014,11,11:29:01,72900,,
2014,11,11:29:02,72900,,
2014,11,11:29:03,72900,,
2014,11,11:29:04,72900,,
2014,11,11:29:05,72900,,
2014,11,11:29:06,72900,,
2014,11,11:29:07,72900,,
2014,11,11:29:08,72900,,
2014,11,11:29:09,72900,,
2014,11,11:29:10,72900,,
2014,11,11:29:11,72900,,
2014,11,11:29:12,72900,,
2014,11,11:29:13,72900,,
2014,11,11:29:14,72900,,
2014,11,11:29:15,72900,,
2014,11,11:29:16,72900,,
2014,11,11:29:17,72900,,
2014,11,11:29:18,72900,,
2014,11,11:29:19,72900,,
2014,11,11:29:20,72900,,
2014,11,11:29:21,72900,,
2014,11,11:29:22,72900,,
2014,11,11:29:23,72900,,
2014,11,11:29:24,72900,,
2014,11,11:29:25,72900,,
2014,11,11:29:26,72900,,
2014,11,11:29:27,72900,,
2014,11,11:29:28,72900,,
2014,11,11:29:29,72900,,
2014,11,11:29:30,72900,,
2014,11,11:29:31,72900,,
2014,11,11:29:32,72900,,
2014,11,11:29:33,72900,,
2014,11,11:29:34,72900,,
2014,11,11:29:35,72900,,
2014,11,11:29:36,72900,,
2014,11,11:29:37,72900,,
2014,11,11:29:38,72900,,
2014,11,11:29:39,72900,,
2014,11,11:29:40,72900,,
2014,11,11:29:41,72900,,
2014,11,11:29:42,72900,,
2014,11,11:29:43,72900,,
2014,11,11:29:44,72900,,
2014,11,11:29:45,72900,,
2014,11,11:29:46,73100,,
2014,11,11:29:47,73200,,
2014,11,11:29:48,73200,,
2014,11,11:29:49,73200,,
2014,11,11:29:50,73200,,
2014,11,11:29:51,73200,,
2014,11,11:29:52,73300,,
2014,11,11:29:53,73300,,
2014,11,11:29:54,73400,,
2014,11,11:29:55,73400,,
2014,11,11:29:56,73500,,
2014,11,11:29:57,73500,,
2014,11,11:29:58,73500,,
2014,11,11:29:59,73500,,
2014,12,11:29:00,72900,,
2014,12,11:29:01,72900,,
2014,12,11:29:02,72900,,
2014,12,11:29:03,72900,,
2014,12,11:29:04,72900,,
2014,12,11:29:05,72900,,
2014,12,11:29:06,72900,,
2014,12,11:29:07,72900,,
2014,12,11:29:08,72900,,
2014,12,11:29:09,72900,,
2014,12,11:29:10,72900,,
2014,12,11:29:11,72900,,
2014,12,11:29:12,72900,,
2014,12,11:29:13,72900,,
2014,12,11:29:14,72900,,
2014,12,11:29:15,72900,,
2014,12,11:29:16,72900,,
2014,12,11:29:17,72900,,
2014,12,11:29:18,72900,,
2014,12,11:29:19,72900,,
2014,12,11:29:20,72900,,
2014,12,11:29:21,72900,,
2014,12,11:29:22,72900,,
2014,12,11:29:23,72900,,
2014,12,11:29:24,72900,,
2014,12,11:29:25,72900,,
2014,12,11:29:26,72900,,
2014,12,11:29:27,72900,,
2014,12,11:29:28,72900,,
2014,12,11:29:29,72900,,
2014,12,11:29:30,72900,,
2014,12,11:29:31,72900,,
2014,12,11:29:32,72900,,
2014,12,11:29:33,72900,,
2014,12,11:29:34,72900,,
2014,12,11:29:35,72900,,
2014,12,11:29:36,72900,,
2014,12,11:29:37,72900,,
2014,12,11:29:38,72900,,
2014,12,11:29:39,72900,,
2014,12,11:29:40,72900,,
2014,12,11:29:41,72900,,
2014,12,11:29:42,72900,,
2014,12,11:29:43,73000,,
2014,12,11:29:44,73100,,
2014,12,11:29:45,73100,,
2014,12,11:29:46,73200,,
2014,12,11:29:47,73200,,
2014,12,11:29:48,73200,,
2014,12,11:29:49,73200,,
2014,12,11:29:50,73200,,
2014,12,11:29:51,73200,,
2014,12,11:29:52,73300,,
2014,12,11:29:53,73400,,
2014,12,11:29:54,73500,,
2014,12,11:29:55,73500,,
2014,12,11:29:56,73500,,
2014,12,11:29:57,73500,,
2014,12,11:29:58,73500,,
2014,12,11:29:59,73600,,
2015,1,11:25:00,73700,,
2015,1,11:25:01,73700,,
2015,1,11:25:02,73700,,
2015,1,11:25:03,73700,,
2015,1,11:25:04,73700,,
2015,1,11:25:05,73700,,
2015,1,11:25:06,73700,,
2015,1,11:25:07,73700,,
2015,1,11:25:08,73700,,
2015,1,11:25:09,73700,,
2015,1,11:25:10,73700,,
2015,1,11:25:11,73700,,
2015,1,11:25:12,73700,,
2015,1,11:25:13,73700,,
2015,1,11:25:14,73700,,
2015,1,11:25:15,73700,,
2015,1,11:25:16,73700,,
2015,1,11:25:17,73700,,
2015,1,11:25:18,73700,,
2015,1,11:25:19,73700,,
2015,1,11:25:20,73700,,
2015,1,11:25:21,73700,,
2015,1,11:25:22,73700,,
2015,1,11:25:23,73700,,
2015,1,11:25:24,73700,,
2015,1,11:25:25,73700,,
2015,1,11:25:26,73700,,
2015,1,11:25:27,73700,,
2015,1,11:25:28,73700,,
2015,1,11:25:29,73700,,
2015,1,11:25:30,73700,,
2015,1,11:25:31,73700,,
2015,1,11:25:32,73700,,
2015,1,11:25:33,73700,,
2015,1,11:25:34,73700,,
2015,1,11:25:35,73700,,
2015,1,11:25:36,73700,,
2015,1,11:25:37,73700,,
2015,1,11:25:38,73700,,
2015,1,11:25:39,73700,,
2015,1,11:25:40,73700,,
2015,1,11:25:41,73700,,
